parent_id,child_id,relation_type
44764,45820,father
44765,45820,mother
44766,45821,father
44767,45821,mother
44768,45822,father
44769,45822,mother
44770,45823,father
44771,45823,mother
44772,45824,father
44773,45824,mother
44774,45825,father
44775,45825,mother
44776,45826,father
44777,45826,mother
44778,45827,father
44779,45827,mother
44780,45828,father
44781,45828,mother
44782,45829,father
44783,45829,mother
44784,45830,father
44785,45830,mother
44786,45831,father
44787,45831,mother
44788,45832,father
44789,45832,mother
44790,45833,father
44791,45833,mother
44792,45834,father
44793,45834,mother
44794,45835,father
44795,45835,mother
44796,45836,father
44797,45836,mother
44798,45837,father
44799,45837,mother
44800,45838,father
44801,45838,mother
44802,45839,father
44803,45839,mother
44804,45840,father
44805,45840,mother
44806,45841,father
44807,45841,mother
44808,45842,father
44809,45842,mother
44810,45843,father
44811,45843,mother
44812,45844,father
44813,45844,mother
44814,45845,father
44815,45845,mother
44816,45846,father
44817,45846,mother
44818,45847,father
44819,45847,mother
44820,45848,father
44821,45848,mother
44822,45849,father
44823,45849,mother
44824,45850,father
44825,45850,mother
44826,45851,father
44827,45851,mother
44828,45852,father
44829,45852,mother
44830,45853,father
44831,45853,mother
44832,45854,father
44833,45854,mother
44834,45855,father
44835,45855,mother
44836,45856,father
44837,45856,mother
44838,45857,father
44839,45857,mother
44840,45858,father
44841,45858,mother
44842,45859,father
44843,45859,mother
44844,45860,father
44845,45860,mother
44846,45861,father
44847,45861,mother
44848,45862,father
44849,45862,mother
44850,45863,father
44851,45863,mother
44852,45864,father
44853,45864,mother
44854,45865,father
44855,45865,mother
44856,45866,father
44857,45866,mother
44858,45867,father
44859,45867,mother
44860,45868,father
44861,45868,mother
44862,45869,father
44863,45869,mother
44864,45870,father
44865,45870,mother
44866,45871,father
44867,45871,mother
44868,45872,father
44869,45872,mother
44870,45873,father
44871,45873,mother
44872,45874,father
44873,45874,mother
44874,45875,father
44875,45875,mother
44876,45876,father
44877,45876,mother
44878,45877,father
44879,45877,mother
44880,45878,father
44881,45878,mother
44882,45879,father
44883,45879,mother
44884,45880,father
44885,45880,mother
44886,45881,father
44887,45881,mother
44888,45882,father
44889,45882,mother
44890,45883,father
44891,45883,mother
44892,45884,father
44893,45884,mother
44894,45885,father
44895,45885,mother
44896,45886,father
44897,45886,mother
44898,45887,father
44899,45887,mother
44900,45888,father
44901,45888,mother
44902,45889,father
44903,45889,mother
44904,45890,father
44905,45890,mother
44906,45891,father
44907,45891,mother
44908,45892,father
44909,45892,mother
44910,45893,father
44911,45893,mother
44912,45894,father
44913,45894,mother
44914,45895,father
44915,45895,mother
44916,45896,father
44917,45896,mother
44918,45897,father
44919,45897,mother
44920,45898,father
44921,45898,mother
44922,45899,father
44923,45899,mother
44924,45900,father
44925,45900,mother
44926,45901,father
44927,45901,mother
44928,45902,father
44929,45902,mother
44930,45903,father
44931,45903,mother
44932,45904,father
44933,45904,mother
44934,45905,father
44935,45905,mother
44936,45906,father
44937,45906,mother
44938,45907,father
44939,45907,mother
44940,45908,father
44941,45908,mother
44942,45909,father
44943,45909,mother
44944,45910,father
44945,45910,mother
44946,45911,father
44947,45911,mother
44948,45912,father
44949,45912,mother
44950,45913,father
44951,45913,mother
44952,45914,father
44953,45914,mother
44954,45915,father
44955,45915,mother
44956,45916,father
44957,45916,mother
44958,45917,father
44959,45917,mother
44960,45918,father
44961,45918,mother
44962,45919,father
44963,45919,mother
44964,45920,father
44965,45920,mother
44966,45921,father
44967,45921,mother
44968,45922,father
44969,45922,mother
44970,45923,father
44971,45923,mother
44972,45924,father
44973,45924,mother
44974,45925,father
44975,45925,mother
44976,45926,father
44977,45926,mother
44978,45927,father
44979,45927,mother
44980,45928,father
44981,45928,mother
44982,45929,father
44983,45929,mother
44984,45930,father
44985,45930,mother
44986,45931,father
44987,45931,mother
44988,45932,father
44989,45932,mother
44990,45933,father
44991,45933,mother
44992,45934,father
44993,45934,mother
44994,45935,father
44995,45935,mother
44996,45936,father
44997,45936,mother
44998,45937,father
44999,45937,mother
45000,45938,father
43127,45938,mother
43126,45939,father
43127,45939,mother
43128,45940,father
43129,45940,mother
43130,45941,father
43131,45941,mother
43132,45942,father
43133,45942,mother
43134,45943,father
43135,45943,mother
43136,45944,father
43137,45944,mother
43138,45945,father
43139,45945,mother
43140,45946,father
43141,45946,mother
43142,45947,father
43143,45947,mother
43144,45948,father
43145,45948,mother
43146,45949,father
43147,45949,mother
43148,45950,father
43149,45950,mother
43150,45951,father
43151,45951,mother
43152,45952,father
43153,45952,mother
43154,45953,father
43155,45953,mother
43156,45954,father
43157,45954,mother
43158,45955,father
43159,45955,mother
43160,45956,father
43161,45956,mother
43162,45957,father
43163,45957,mother
43164,45958,father
43165,45958,mother
43166,45959,father
43167,45959,mother
43168,45960,father
43169,45960,mother
43170,45961,father
43171,45961,mother
43172,45962,father
43173,45962,mother
43174,45963,father
43175,45963,mother
43176,45964,father
43177,45964,mother
43178,45965,father
43179,45965,mother
43180,45966,father
43181,45966,mother
43182,45967,father
43183,45967,mother
43184,45968,father
43185,45968,mother
43186,45969,father
43187,45969,mother
43188,45970,father
43189,45970,mother
43190,45971,father
43191,45971,mother
43192,45972,father
43193,45972,mother
43194,45973,father
43195,45973,mother
43196,45974,father
43197,45974,mother
43198,45975,father
43199,45975,mother
43200,45976,father
43201,45976,mother
43202,45977,father
43203,45977,mother
43204,45978,father
43205,45978,mother
43206,45979,father
43207,45979,mother
43208,45980,father
43209,45980,mother
43210,45981,father
43211,45981,mother
43212,45982,father
43213,45982,mother
43214,45983,father
43215,45983,mother
43216,45984,father
43217,45984,mother
43218,45985,father
43219,45985,mother
43220,45986,father
43221,45986,mother
43222,45987,father
43223,45987,mother
43224,45988,father
43225,45988,mother
43226,45989,father
43227,45989,mother
43228,45990,father
43229,45990,mother
43230,45991,father
43231,45991,mother
43232,45992,father
43233,45992,mother
43234,45993,father
43235,45993,mother
43236,45994,father
43237,45994,mother
43238,45995,father
43239,45995,mother
43240,45996,father
43241,45996,mother
43242,45997,father
43243,45997,mother
43244,45998,father
43245,45998,mother
43246,45999,father
43247,45999,mother
43248,46000,father
43249,46000,mother
43250,46001,father
43251,46001,mother
43252,46002,father
43253,46002,mother
43254,46003,father
43255,46003,mother
43256,46004,father
43257,46004,mother
43258,46005,father
43259,46005,mother
43260,46006,father
43261,46006,mother
43262,46007,father
43263,46007,mother
43264,46008,father
43265,46008,mother
43266,46009,father
43267,46009,mother
43268,46010,father
43269,46010,mother
43270,46011,father
43271,46011,mother
43272,46012,father
43273,46012,mother
43274,46013,father
43275,46013,mother
43276,46014,father
43277,46014,mother
43278,46015,father
43279,46015,mother
43280,46016,father
43281,46016,mother
43282,46017,father
43283,46017,mother
43284,46018,father
43285,46018,mother
43286,46019,father
43287,46019,mother
43288,46020,father
43289,46020,mother
43290,46021,father
43291,46021,mother
43292,46022,father
43293,46022,mother
43294,46023,father
43295,46023,mother
43296,46024,father
43297,46024,mother
43298,46025,father
43299,46025,mother
43300,46026,father
43301,46026,mother
43302,46027,father
43303,46027,mother
43304,46028,father
43305,46028,mother
43306,46029,father
43307,46029,mother
43308,46030,father
43309,46030,mother
43310,46031,father
43311,46031,mother
43312,46032,father
43313,46032,mother
43314,46033,father
43315,46033,mother
43316,46034,father
43317,46034,mother
43318,46035,father
43319,46035,mother
43320,46036,father
43321,46036,mother
43322,46037,father
43323,46037,mother
43324,46038,father
43325,46038,mother
43326,46039,father
43327,46039,mother
43328,46040,father
43329,46040,mother
43330,46041,father
43331,46041,mother
43332,46042,father
43333,46042,mother
43334,46043,father
43335,46043,mother
43336,46044,father
43337,46044,mother
43338,46045,father
43339,46045,mother
43340,46046,father
43341,46046,mother
43342,46047,father
43343,46047,mother
43344,46048,father
43345,46048,mother
43346,46049,father
43347,46049,mother
43348,46050,father
43349,46050,mother
43350,46051,father
43351,46051,mother
43352,46052,father
43353,46052,mother
43354,46053,father
43355,46053,mother
43356,46054,father
43357,46054,mother
43358,46055,father
43359,46055,mother
43360,46056,father
43361,46056,mother
43362,46057,father
43363,46057,mother
43364,46058,father
43365,46058,mother
43366,46059,father
43367,46059,mother
43368,46060,father
43369,46060,mother
43370,46061,father
43371,46061,mother
43372,46062,father
43373,46062,mother
43374,46063,father
43375,46063,mother
43376,46064,father
43377,46064,mother
43378,46065,father
43379,46065,mother
43380,46066,father
43381,46066,mother
43382,46067,father
43383,46067,mother
43384,46068,father
43385,46068,mother
43386,46069,father
43387,46069,mother
43388,46070,father
43389,46070,mother
43390,46071,father
43391,46071,mother
43392,46072,father
43393,46072,mother
43394,46073,father
43395,46073,mother
43396,46074,father
43397,46074,mother
43398,46075,father
43399,46075,mother
43400,46076,father
43401,46076,mother
43402,46077,father
43403,46077,mother
43404,46078,father
43405,46078,mother
43406,46079,father
43407,46079,mother
43408,46080,father
43409,46080,mother
43410,46081,father
43411,46081,mother
43412,46082,father
43413,46082,mother
43414,46083,father
43415,46083,mother
43416,46084,father
43417,46084,mother
43418,46085,father
43419,46085,mother
43420,46086,father
43421,46086,mother
43422,46087,father
43423,46087,mother
43424,46088,father
43425,46088,mother
43426,46089,father
43427,46089,mother
43428,46090,father
43429,46090,mother
43430,46091,father
43431,46091,mother
43432,46092,father
43433,46092,mother
43434,46093,father
43435,46093,mother
43436,46094,father
43437,46094,mother
43438,46095,father
43439,46095,mother
43440,46096,father
43441,46096,mother
43442,46097,father
43443,46097,mother
43444,46098,father
43445,46098,mother
43446,46099,father
43447,46099,mother
43448,46100,father
43449,46100,mother
43450,46101,father
43451,46101,mother
43452,46102,father
43453,46102,mother
43454,46103,father
43455,46103,mother
43456,46104,father
43457,46104,mother
43458,46105,father
43459,46105,mother
43460,46106,father
43461,46106,mother
43462,46107,father
43463,46107,mother
43464,46108,father
43465,46108,mother
43466,46109,father
43467,46109,mother
43468,46110,father
43469,46110,mother
43470,46111,father
43471,46111,mother
43472,46112,father
43473,46112,mother
43474,46113,father
43475,46113,mother
43476,46114,father
43477,46114,mother
43478,46115,father
43479,46115,mother
43480,46116,father
43481,46116,mother
43482,46117,father
43483,46117,mother
43484,46118,father
43485,46118,mother
43486,46119,father
43487,46119,mother
43488,46120,father
43489,46120,mother
43490,46121,father
43491,46121,mother
43492,46122,father
43493,46122,mother
43494,46123,father
43495,46123,mother
43496,46124,father
43497,46124,mother
43498,46125,father
43499,46125,mother
43500,46126,father
43501,46126,mother
43502,46127,father
43503,46127,mother
43504,46128,father
43505,46128,mother
43506,46129,father
43507,46129,mother
43508,46130,father
43509,46130,mother
43510,46131,father
43511,46131,mother
43512,46132,father
43513,46132,mother
43514,46133,father
43515,46133,mother
43516,46134,father
43517,46134,mother
43518,46135,father
43519,46135,mother
43520,46136,father
43521,46136,mother
43522,46137,father
43523,46137,mother
43524,46138,father
43525,46138,mother
43526,46139,father
43527,46139,mother
43528,46140,father
43529,46140,mother
43530,46141,father
43531,46141,mother
43532,46142,father
43533,46142,mother
43534,46143,father
43535,46143,mother
43536,46144,father
43537,46144,mother
43538,46145,father
43539,46145,mother
43540,46146,father
43541,46146,mother
43542,46147,father
43543,46147,mother
43544,46148,father
43545,46148,mother
43546,46149,father
43547,46149,mother
43548,46150,father
43549,46150,mother
43550,46151,father
43551,46151,mother
43552,46152,father
43553,46152,mother
43554,46153,father
43555,46153,mother
43556,46154,father
43557,46154,mother
43558,46155,father
43559,46155,mother
43560,46156,father
43561,46156,mother
43562,46157,father
43563,46157,mother
43564,46158,father
43565,46158,mother
43566,46159,father
43567,46159,mother
43568,46160,father
43569,46160,mother
43570,46161,father
43571,46161,mother
43572,46162,father
43573,46162,mother
43574,46163,father
43575,46163,mother
43576,46164,father
43577,46164,mother
43578,46165,father
43579,46165,mother
43580,46166,father
43581,46166,mother
43582,46167,father
43583,46167,mother
43584,46168,father
43585,46168,mother
43586,46169,father
43587,46169,mother
43588,46170,father
43589,46170,mother
43590,46171,father
43591,46171,mother
43592,46172,father
43593,46172,mother
43594,46173,father
43595,46173,mother
43596,46174,father
43597,46174,mother
43598,46175,father
43599,46175,mother
43600,46176,father
43601,46176,mother
43602,46177,father
43603,46177,mother
43604,46178,father
43605,46178,mother
43606,46179,father
43607,46179,mother
43608,46180,father
43609,46180,mother
43610,46181,father
43611,46181,mother
43612,46182,father
43613,46182,mother
43614,46183,father
43615,46183,mother
43616,46184,father
43617,46184,mother
43618,46185,father
43619,46185,mother
43620,46186,father
43621,46186,mother
43622,46187,father
43623,46187,mother
43624,46188,father
43625,46188,mother
43626,46189,father
43627,46189,mother
43628,46190,father
43629,46190,mother
43630,46191,father
43631,46191,mother
43632,46192,father
43633,46192,mother
43634,46193,father
43635,46193,mother
43636,46194,father
43637,46194,mother
43638,46195,father
43639,46195,mother
43640,46196,father
43641,46196,mother
43642,46197,father
43643,46197,mother
43644,46198,father
43645,46198,mother
43646,46199,father
43647,46199,mother
43648,46200,father
43649,46200,mother
43650,46201,father
43651,46201,mother
43652,46202,father
43653,46202,mother
43654,46203,father
43655,46203,mother
43656,46204,father
43657,46204,mother
43658,46205,father
43659,46205,mother
43660,46206,father
43661,46206,mother
43662,46207,father
43663,46207,mother
43664,46208,father
43665,46208,mother
43666,46209,father
43667,46209,mother
43668,46210,father
43669,46210,mother
43670,46211,father
43671,46211,mother
43672,46212,father
43673,46212,mother
43674,46213,father
43675,46213,mother
43676,46214,father
43677,46214,mother
43678,46215,father
43679,46215,mother
43680,46216,father
43681,46216,mother
43682,46217,father
43683,46217,mother
43684,46218,father
43685,46218,mother
43686,46219,father
43687,46219,mother
43688,46220,father
43689,46220,mother
43690,46221,father
43691,46221,mother
43692,46222,father
43693,46222,mother
43694,46223,father
43695,46223,mother
43696,46224,father
43697,46224,mother
43698,46225,father
43699,46225,mother
43700,46226,father
43701,46226,mother
43702,46227,father
43703,46227,mother
43704,46228,father
43705,46228,mother
43706,46229,father
43707,46229,mother
43708,46230,father
43709,46230,mother
43710,46231,father
43711,46231,mother
43712,46232,father
43713,46232,mother
43714,46233,father
43715,46233,mother
43716,46234,father
43717,46234,mother
43718,46235,father
43719,46235,mother
43720,46236,father
43721,46236,mother
43722,46237,father
43723,46237,mother
43724,46238,father
43725,46238,mother
43726,46239,father
43727,46239,mother
43728,46240,father
43729,46240,mother
43730,46241,father
43731,46241,mother
43732,46242,father
43733,46242,mother
43734,46243,father
43735,46243,mother
43736,46244,father
43737,46244,mother
43738,46245,father
43739,46245,mother
43740,46246,father
43741,46246,mother
43742,46247,father
43743,46247,mother
43744,46248,father
43745,46248,mother
43746,46249,father
43747,46249,mother
43748,46250,father
43749,46250,mother
43750,46251,father
43751,46251,mother
43752,46252,father
43753,46252,mother
43754,46253,father
43755,46253,mother
43756,46254,father
43757,46254,mother
43758,46255,father
43759,46255,mother
43760,46256,father
43761,46256,mother
43762,46257,father
43763,46257,mother
43764,46258,father
43765,46258,mother
43766,46259,father
43767,46259,mother
43768,46260,father
43769,46260,mother
43770,46261,father
43771,46261,mother
43772,46262,father
43773,46262,mother
43774,46263,father
43775,46263,mother
43776,46264,father
43777,46264,mother
43778,46265,father
43779,46265,mother
43780,46266,father
43781,46266,mother
43782,46267,father
43783,46267,mother
43784,46268,father
43785,46268,mother
43786,46269,father
43787,46269,mother
43788,46270,father
43789,46270,mother
43790,46271,father
43791,46271,mother
43792,46272,father
43793,46272,mother
43794,46273,father
43795,46273,mother
43796,46274,father
43797,46274,mother
43798,46275,father
43799,46275,mother
43800,46276,father
43801,46276,mother
43802,46277,father
43803,46277,mother
43804,46278,father
43805,46278,mother
43806,46279,father
43807,46279,mother
43808,46280,father
43809,46280,mother
43810,46281,father
43811,46281,mother
43812,46282,father
43813,46282,mother
43814,46283,father
43815,46283,mother
43816,46284,father
43817,46284,mother
43818,46285,father
43819,46285,mother
43820,46286,father
43821,46286,mother
43822,46287,father
43823,46287,mother
43824,46288,father
43825,46288,mother
43826,46289,father
43827,46289,mother
43828,46290,father
43829,46290,mother
43830,46291,father
43831,46291,mother
43832,46292,father
43833,46292,mother
43834,46293,father
43835,46293,mother
43836,46294,father
43837,46294,mother
43838,46295,father
43839,46295,mother
43840,46296,father
43841,46296,mother
43842,46297,father
43843,46297,mother
43844,46298,father
43845,46298,mother
43846,46299,father
43847,46299,mother
43848,46300,father
43849,46300,mother
43850,46301,father
43851,46301,mother
43852,46302,father
43853,46302,mother
43854,46303,father
43855,46303,mother
43856,46304,father
43857,46304,mother
43858,46305,father
43859,46305,mother
43860,46306,father
43861,46306,mother
43862,46307,father
43863,46307,mother
43864,46308,father
43865,46308,mother
43866,46309,father
43867,46309,mother
43868,46310,father
43869,46310,mother
43870,46311,father
43871,46311,mother
43872,46312,father
43873,46312,mother
43874,46313,father
43875,46313,mother
43876,46314,father
43877,46314,mother
43878,46315,father
43879,46315,mother
43880,46316,father
43881,46316,mother
43882,46317,father
43883,46317,mother
43884,46318,father
43885,46318,mother
43886,46319,father
43887,46319,mother
43888,46320,father
43889,46320,mother
43890,46321,father
43891,46321,mother
43892,46322,father
43893,46322,mother
43894,46323,father
43895,46323,mother
43896,46324,father
43897,46324,mother
43898,46325,father
43899,46325,mother
43900,46326,father
43901,46326,mother
43902,46327,father
43903,46327,mother
43904,46328,father
43905,46328,mother
43906,46329,father
43907,46329,mother
43908,46330,father
43909,46330,mother
43910,46331,father
43911,46331,mother
43912,46332,father
43913,46332,mother
43914,46333,father
43915,46333,mother
43916,46334,father
43917,46334,mother
43918,46335,father
43919,46335,mother
43920,46336,father
43921,46336,mother
43922,46337,father
43923,46337,mother
43924,46338,father
43925,46338,mother
43926,46339,father
43927,46339,mother
43928,46340,father
43929,46340,mother
43930,46341,father
43931,46341,mother
43932,46342,father
43933,46342,mother
43934,46343,father
43935,46343,mother
43936,46344,father
43937,46344,mother
43938,46345,father
43939,46345,mother
43940,46346,father
43941,46346,mother
43942,46347,father
43943,46347,mother
43944,46348,father
43945,46348,mother
43946,46349,father
43947,46349,mother
43948,46350,father
43949,46350,mother
43950,46351,father
43951,46351,mother
43952,46352,father
43953,46352,mother
43954,46353,father
43955,46353,mother
43956,46354,father
43957,46354,mother
43958,46355,father
43959,46355,mother
43960,46356,father
43961,46356,mother
43962,46357,father
43963,46357,mother
43964,46358,father
43965,46358,mother
43966,46359,father
43967,46359,mother
43968,46360,father
43969,46360,mother
43970,46361,father
43971,46361,mother
43972,46362,father
43973,46362,mother
43974,46363,father
43975,46363,mother
43976,46364,father
43977,46364,mother
43978,46365,father
43979,46365,mother
43980,46366,father
43981,46366,mother
43982,46367,father
43983,46367,mother
43984,46368,father
43985,46368,mother
43986,46369,father
43987,46369,mother
43988,46370,father
43989,46370,mother
43990,46371,father
43991,46371,mother
43992,46372,father
43993,46372,mother
43994,46373,father
43995,46373,mother
43996,46374,father
43997,46374,mother
43998,46375,father
43999,46375,mother
44000,46376,father
44001,46376,mother
44002,46377,father
44003,46377,mother
44004,46378,father
44005,46378,mother
44006,46379,father
44007,46379,mother
44008,46380,father
44009,46380,mother
44010,46381,father
44011,46381,mother
44012,46382,father
44013,46382,mother
44014,46383,father
44015,46383,mother
44016,46384,father
44017,46384,mother
44018,46385,father
44019,46385,mother
44020,46386,father
44021,46386,mother
44022,46387,father
44023,46387,mother
44024,46388,father
44025,46388,mother
44026,46389,father
44027,46389,mother
44028,46390,father
44029,46390,mother
44030,46391,father
44031,46391,mother
44032,46392,father
44033,46392,mother
44034,46393,father
44035,46393,mother
44036,46394,father
44037,46394,mother
44038,46395,father
44039,46395,mother
44040,46396,father
44041,46396,mother
44042,46397,father
44043,46397,mother
44044,46398,father
44045,46398,mother
44046,46399,father
44047,46399,mother
44048,46400,father
44049,46400,mother
44050,46401,father
44051,46401,mother
44052,46402,father
44053,46402,mother
44054,46403,father
44055,46403,mother
44056,46404,father
44057,46404,mother
44058,46405,father
44059,46405,mother
44060,46406,father
44061,46406,mother
44062,46407,father
44063,46407,mother
44064,46408,father
44065,46408,mother
44066,46409,father
44067,46409,mother
44068,46410,father
44069,46410,mother
44070,46411,father
44071,46411,mother
44072,46412,father
44073,46412,mother
44074,46413,father
44075,46413,mother
44076,46414,father
44077,46414,mother
44078,46415,father
44079,46415,mother
44080,46416,father
44081,46416,mother
44082,46417,father
44083,46417,mother
44084,46418,father
44085,46418,mother
44086,46419,father
44087,46419,mother
44088,46420,father
44089,46420,mother
44090,46421,father
44091,46421,mother
44092,46422,father
44093,46422,mother
44094,46423,father
44095,46423,mother
44096,46424,father
44097,46424,mother
44098,46425,father
44099,46425,mother
44100,46426,father
44101,46426,mother
44102,46427,father
44103,46427,mother
44104,46428,father
44105,46428,mother
44106,46429,father
44107,46429,mother
44108,46430,father
44109,46430,mother
44110,46431,father
44111,46431,mother
44112,46432,father
44113,46432,mother
44114,46433,father
44115,46433,mother
44116,46434,father
44117,46434,mother
44118,46435,father
44119,46435,mother
44120,46436,father
44121,46436,mother
44122,46437,father
44123,46437,mother
44124,46438,father
44125,46438,mother
44126,46439,father
44127,46439,mother
44128,46440,father
44129,46440,mother
44130,46441,father
44131,46441,mother
44132,46442,father
44133,46442,mother
44134,46443,father
44135,46443,mother
44136,46444,father
44137,46444,mother
44138,46445,father
44139,46445,mother
44140,46446,father
44141,46446,mother
44142,46447,father
44143,46447,mother
44144,46448,father
44145,46448,mother
44146,46449,father
44147,46449,mother
44148,46450,father
44149,46450,mother
44150,46451,father
44151,46451,mother
44152,46452,father
44153,46452,mother
44154,46453,father
44155,46453,mother
44156,46454,father
44157,46454,mother
44158,46455,father
44159,46455,mother
44160,46456,father
44161,46456,mother
44162,46457,father
44163,46457,mother
44164,46458,father
44165,46458,mother
44166,46459,father
44167,46459,mother
44168,46460,father
44169,46460,mother
44170,46461,father
44171,46461,mother
44172,46462,father
44173,46462,mother
44174,46463,father
44175,46463,mother
44176,46464,father
44177,46464,mother
44178,46465,father
44179,46465,mother
44180,46466,father
44181,46466,mother
44182,46467,father
44183,46467,mother
44184,46468,father
44185,46468,mother
44186,46469,father
44187,46469,mother
44188,46470,father
44189,46470,mother
44190,46471,father
44191,46471,mother
44192,46472,father
44193,46472,mother
44194,46473,father
44195,46473,mother
44196,46474,father
44197,46474,mother
44198,46475,father
44199,46475,mother
44200,46476,father
44201,46476,mother
44202,46477,father
44203,46477,mother
44204,46478,father
44205,46478,mother
44206,46479,father
44207,46479,mother
44208,46480,father
44209,46480,mother
44210,46481,father
44211,46481,mother
44212,46482,father
44213,46482,mother
44214,46483,father
44215,46483,mother
44216,46484,father
44217,46484,mother
44218,46485,father
44219,46485,mother
44220,46486,father
44221,46486,mother
44222,46487,father
44223,46487,mother
44224,46488,father
44225,46488,mother
44226,46489,father
44227,46489,mother
44228,46490,father
44229,46490,mother
44230,46491,father
44231,46491,mother
44232,46492,father
44233,46492,mother
44234,46493,father
44235,46493,mother
44236,46494,father
44237,46494,mother
44238,46495,father
44239,46495,mother
44240,46496,father
44241,46496,mother
44242,46497,father
44243,46497,mother
44244,46498,father
44245,46498,mother
44246,46499,father
44247,46499,mother
44248,46500,father
44249,46500,mother
44250,46501,father
44251,46501,mother
44252,46502,father
44253,46502,mother
44254,46503,father
44255,46503,mother
44256,46504,father
44257,46504,mother
44258,46505,father
44259,46505,mother
44260,46506,father
44261,46506,mother
44262,46507,father
44263,46507,mother
44264,46508,father
44265,46508,mother
44266,46509,father
44267,46509,mother
44268,46510,father
44269,46510,mother
44270,46511,father
44271,46511,mother
44272,46512,father
44273,46512,mother
44274,46513,father
44275,46513,mother
44276,46514,father
44277,46514,mother
44278,46515,father
44279,46515,mother
44280,46516,father
44281,46516,mother
44282,46517,father
44283,46517,mother
44284,46518,father
44285,46518,mother
44286,46519,father
44287,46519,mother
44288,46520,father
44289,46520,mother
44290,46521,father
44291,46521,mother
44292,46522,father
44293,46522,mother
44294,46523,father
44295,46523,mother
44296,46524,father
44297,46524,mother
44298,46525,father
44299,46525,mother
44300,46526,father
44301,46526,mother
44302,46527,father
44303,46527,mother
44304,46528,father
44305,46528,mother
44306,46529,father
44307,46529,mother
44308,46530,father
44309,46530,mother
44310,46531,father
44311,46531,mother
44312,46532,father
44313,46532,mother
44314,46533,father
44315,46533,mother
44316,46534,father
44317,46534,mother
44318,46535,father
44319,46535,mother
44320,46536,father
44321,46536,mother
44322,46537,father
44323,46537,mother
44324,46538,father
44325,46538,mother
44326,46539,father
44327,46539,mother
44328,46540,father
44329,46540,mother
44330,46541,father
44331,46541,mother
44332,46542,father
44333,46542,mother
44334,46543,father
44335,46543,mother
44336,46544,father
44337,46544,mother
44338,46545,father
44339,46545,mother
44340,46546,father
44341,46546,mother
44342,46547,father
44343,46547,mother
44344,46548,father
44345,46548,mother
44346,46549,father
44347,46549,mother
44348,46550,father
44349,46550,mother
44350,46551,father
44351,46551,mother
44352,46552,father
44353,46552,mother
44354,46553,father
44355,46553,mother
44356,46554,father
44357,46554,mother
44358,46555,father
44359,46555,mother
44360,46556,father
44361,46556,mother
44362,46557,father
44363,46557,mother
44364,46558,father
44365,46558,mother
44366,46559,father
44367,46559,mother
44368,46560,father
44369,46560,mother
44370,46561,father
44371,46561,mother
44372,46562,father
44373,46562,mother
44374,46563,father
44375,46563,mother
44376,46564,father
44377,46564,mother
44378,46565,father
44379,46565,mother
44380,46566,father
44381,46566,mother
44382,46567,father
44383,46567,mother
44384,46568,father
44385,46568,mother
44386,46569,father
44387,46569,mother
44388,46570,father
44389,46570,mother
44390,46571,father
44391,46571,mother
44392,46572,father
44393,46572,mother
44394,46573,father
44395,46573,mother
44396,46574,father
44397,46574,mother
44398,46575,father
44399,46575,mother
44400,46576,father
44401,46576,mother
44402,46577,father
44403,46577,mother
44404,46578,father
44405,46578,mother
44406,46579,father
44407,46579,mother
44408,46580,father
44409,46580,mother
44410,46581,father
44411,46581,mother
44412,46582,father
44413,46582,mother
44414,46583,father
44415,46583,mother
44416,46584,father
44417,46584,mother
44418,46585,father
44419,46585,mother
44420,46586,father
44421,46586,mother
44422,46587,father
44423,46587,mother
44424,46588,father
44425,46588,mother
44426,46589,father
44427,46589,mother
44428,46590,father
44429,46590,mother
44430,46591,father
44431,46591,mother
44432,46592,father
44433,46592,mother
44434,46593,father
44435,46593,mother
44436,46594,father
44437,46594,mother
44438,46595,father
44439,46595,mother
44440,46596,father
44441,46596,mother
44442,46597,father
44443,46597,mother
44444,46598,father
44445,46598,mother
44446,46599,father
44447,46599,mother
44448,46600,father
44449,46600,mother
44450,46601,father
44451,46601,mother
44452,46602,father
44453,46602,mother
44454,46603,father
44455,46603,mother
44456,46604,father
44457,46604,mother
44458,46605,father
44459,46605,mother
44460,46606,father
44461,46606,mother
44462,46607,father
44463,46607,mother
44464,46608,father
44465,46608,mother
44466,46609,father
44467,46609,mother
44468,46610,father
44469,46610,mother
44470,46611,father
44471,46611,mother
44472,46612,father
44473,46612,mother
44474,46613,father
44475,46613,mother
44476,46614,father
44477,46614,mother
44478,46615,father
44479,46615,mother
44480,46616,father
44481,46616,mother
44482,46617,father
44483,46617,mother
44484,46618,father
44485,46618,mother
44486,46619,father
44487,46619,mother
44488,46620,father
44489,46620,mother
44490,46621,father
44491,46621,mother
44492,46622,father
44493,46622,mother
44494,46623,father
44495,46623,mother
44496,46624,father
44497,46624,mother
44498,46625,father
44499,46625,mother
44500,46626,father
44501,46626,mother
44502,46627,father
44503,46627,mother
44504,46628,father
44505,46628,mother
44506,46629,father
44507,46629,mother
44508,46630,father
44509,46630,mother
44510,46631,father
44511,46631,mother
44512,46632,father
44513,46632,mother
44514,46633,father
44515,46633,mother
44516,46634,father
44517,46634,mother
44518,46635,father
44519,46635,mother
44520,46636,father
44521,46636,mother
44522,46637,father
44523,46637,mother
44524,46638,father
44525,46638,mother
44526,46639,father
44527,46639,mother
44528,46640,father
44529,46640,mother
44530,46641,father
44531,46641,mother
44532,46642,father
